system,param,is_long_short,sweep_tier,assessability,current_value,candidate_value,is_current_value,tested_ever,priority_rank,assessment_method,notes
tradier,SHORT_STRUCT_EXIT_TF,Y,VEC_SCREEN,NEEDS_RANGE,15m,15m,Y,,5,engine-readable but needs a candidate grid defined,
tradier,TRADIER_RSI2_EXIT_THRESHOLD_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,90,45,,,5,no consumer — verify dead & remove (not a test target),
tradier,TRADIER_RSI2_EXIT_THRESHOLD_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,90,67.5,,,5,no consumer — verify dead & remove (not a test target),
tradier,TRADIER_RSI2_EXIT_THRESHOLD_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,90,90,Y,,5,no consumer — verify dead & remove (not a test target),
tradier,TRADIER_RSI2_EXIT_THRESHOLD_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,90,112.5,,,5,no consumer — verify dead & remove (not a test target),
tradier,TRADIER_RSI2_EXIT_THRESHOLD_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,90,135,,,5,no consumer — verify dead & remove (not a test target),
tradier,TRADIER_RSI2_EXIT_THRESHOLD_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,10,5,,,5,no consumer — verify dead & remove (not a test target),
tradier,TRADIER_RSI2_EXIT_THRESHOLD_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,10,7.5,,,5,no consumer — verify dead & remove (not a test target),
tradier,TRADIER_RSI2_EXIT_THRESHOLD_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,10,10,Y,,5,no consumer — verify dead & remove (not a test target),
tradier,TRADIER_RSI2_EXIT_THRESHOLD_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,10,12.5,,,5,no consumer — verify dead & remove (not a test target),
tradier,TRADIER_RSI2_EXIT_THRESHOLD_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,10,15,,,5,no consumer — verify dead & remove (not a test target),
tradier,DC4_STOP_GR_HEDGE_OVERRIDE_ENABLED,Y,ENGINE_SCREEN,BACKTESTABLE,False,True,,,6,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,DC4_STOP_GR_HEDGE_OVERRIDE_ENABLED,Y,ENGINE_SCREEN,BACKTESTABLE,False,False,Y,,6,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,GAP_FILL_STOP_MULT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.3,0.15,,,6,no consumer — verify dead & remove (not a test target),
tradier,GAP_FILL_STOP_MULT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.3,0.225,,,6,no consumer — verify dead & remove (not a test target),
tradier,GAP_FILL_STOP_MULT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.3,0.3,Y,,6,no consumer — verify dead & remove (not a test target),
tradier,GAP_FILL_STOP_MULT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.3,0.375,,,6,no consumer — verify dead & remove (not a test target),
tradier,GAP_FILL_STOP_MULT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.3,0.45,,,6,no consumer — verify dead & remove (not a test target),
tradier,WT_VEL_DECEL_RATIO,Y,VEC_SCREEN,BACKTESTABLE,0.5,0.25,,,10,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,WT_VEL_DECEL_RATIO,Y,VEC_SCREEN,BACKTESTABLE,0.5,0.375,,,10,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,WT_VEL_DECEL_RATIO,Y,VEC_SCREEN,BACKTESTABLE,0.5,0.5,Y,,10,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,WT_VEL_DECEL_RATIO,Y,VEC_SCREEN,BACKTESTABLE,0.5,0.625,,,10,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,WT_VEL_DECEL_RATIO,Y,VEC_SCREEN,BACKTESTABLE,0.5,0.75,,,10,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,WT_VEL_USE_DECEL_RATIO_ONLY,Y,VEC_SCREEN,BACKTESTABLE,True,True,Y,,10,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,WT_VEL_USE_DECEL_RATIO_ONLY,Y,VEC_SCREEN,BACKTESTABLE,True,False,,,10,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,BB_ENTRY_LONG_THRESHOLD,Y,VEC_SCREEN,BACKTESTABLE,0.3,0.15,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,BB_ENTRY_LONG_THRESHOLD,Y,VEC_SCREEN,BACKTESTABLE,0.3,0.225,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,BB_ENTRY_LONG_THRESHOLD,Y,VEC_SCREEN,BACKTESTABLE,0.3,0.3,Y,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,BB_ENTRY_LONG_THRESHOLD,Y,VEC_SCREEN,BACKTESTABLE,0.3,0.375,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,BB_ENTRY_LONG_THRESHOLD,Y,VEC_SCREEN,BACKTESTABLE,0.3,0.45,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,BB_ENTRY_SHORT_THRESHOLD,Y,VEC_SCREEN,BACKTESTABLE,0.7,0.35,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,BB_ENTRY_SHORT_THRESHOLD,Y,VEC_SCREEN,BACKTESTABLE,0.7,0.525,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,BB_ENTRY_SHORT_THRESHOLD,Y,VEC_SCREEN,BACKTESTABLE,0.7,0.7,Y,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,BB_ENTRY_SHORT_THRESHOLD,Y,VEC_SCREEN,BACKTESTABLE,0.7,0.875,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,BB_ENTRY_SHORT_THRESHOLD,Y,VEC_SCREEN,BACKTESTABLE,0.7,1.05,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,CONVICTION_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,10,,,11,no consumer — verify dead & remove (not a test target),
tradier,CONVICTION_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,15,,,11,no consumer — verify dead & remove (not a test target),
tradier,CONVICTION_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,20,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,CONVICTION_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,25,,,11,no consumer — verify dead & remove (not a test target),
tradier,CONVICTION_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,30,,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA20_SLOPE_SHORT_THRESHOLD_1H,Y,DEAD,DEAD_REVIEW,0.05,0.025,,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA20_SLOPE_SHORT_THRESHOLD_1H,Y,DEAD,DEAD_REVIEW,0.05,0.0375,,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA20_SLOPE_SHORT_THRESHOLD_1H,Y,DEAD,DEAD_REVIEW,0.05,0.05,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA20_SLOPE_SHORT_THRESHOLD_1H,Y,DEAD,DEAD_REVIEW,0.05,0.0625,,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA20_SLOPE_SHORT_THRESHOLD_1H,Y,DEAD,DEAD_REVIEW,0.05,0.075,,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-1,-1.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-1,-1.25,,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-1,-1,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-1,-0.75,,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-1,-0.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA_DIST_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,0.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA_DIST_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,0.75,,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA_DIST_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,1,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA_DIST_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,1.25,,,11,no consumer — verify dead & remove (not a test target),
tradier,EMA_DIST_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,1.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,FUNDING_EXTREME_LONG_THRESHOLD_PCT,Y,DEAD,DEAD_REVIEW,-0.03,-0.045,,,11,no consumer — verify dead & remove (not a test target),
tradier,FUNDING_EXTREME_LONG_THRESHOLD_PCT,Y,DEAD,DEAD_REVIEW,-0.03,-0.0375,,,11,no consumer — verify dead & remove (not a test target),
tradier,FUNDING_EXTREME_LONG_THRESHOLD_PCT,Y,DEAD,DEAD_REVIEW,-0.03,-0.03,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,FUNDING_EXTREME_LONG_THRESHOLD_PCT,Y,DEAD,DEAD_REVIEW,-0.03,-0.0225,,,11,no consumer — verify dead & remove (not a test target),
tradier,FUNDING_EXTREME_LONG_THRESHOLD_PCT,Y,DEAD,DEAD_REVIEW,-0.03,-0.015,,,11,no consumer — verify dead & remove (not a test target),
tradier,FUNDING_EXTREME_SHORT_THRESHOLD_PCT,Y,DEAD,DEAD_REVIEW,0.05,0.025,,,11,no consumer — verify dead & remove (not a test target),
tradier,FUNDING_EXTREME_SHORT_THRESHOLD_PCT,Y,DEAD,DEAD_REVIEW,0.05,0.0375,,,11,no consumer — verify dead & remove (not a test target),
tradier,FUNDING_EXTREME_SHORT_THRESHOLD_PCT,Y,DEAD,DEAD_REVIEW,0.05,0.05,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,FUNDING_EXTREME_SHORT_THRESHOLD_PCT,Y,DEAD,DEAD_REVIEW,0.05,0.0625,,,11,no consumer — verify dead & remove (not a test target),
tradier,FUNDING_EXTREME_SHORT_THRESHOLD_PCT,Y,DEAD,DEAD_REVIEW,0.05,0.075,,,11,no consumer — verify dead & remove (not a test target),
tradier,K_ZONE_LONG_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,35,17.5,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,K_ZONE_LONG_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,35,26.25,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,K_ZONE_LONG_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,35,35,Y,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,K_ZONE_LONG_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,35,43.75,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,K_ZONE_LONG_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,35,52.5,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,K_ZONE_SHORT_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,65,32.5,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,K_ZONE_SHORT_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,65,48.75,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,K_ZONE_SHORT_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,65,65,Y,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,K_ZONE_SHORT_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,65,81.25,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,K_ZONE_SHORT_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,65,97.5,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,LR_PCTB_D_LONG_ENTRY_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.2,0.1,,,11,no consumer — verify dead & remove (not a test target),
tradier,LR_PCTB_D_LONG_ENTRY_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.2,0.15,,,11,no consumer — verify dead & remove (not a test target),
tradier,LR_PCTB_D_LONG_ENTRY_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.2,0.2,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,LR_PCTB_D_LONG_ENTRY_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.2,0.25,,,11,no consumer — verify dead & remove (not a test target),
tradier,LR_PCTB_D_LONG_ENTRY_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.2,0.3,,,11,no consumer — verify dead & remove (not a test target),
tradier,LR_PCTB_D_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.1,0.05,,,11,no consumer — verify dead & remove (not a test target),
tradier,LR_PCTB_D_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.1,0.075,,,11,no consumer — verify dead & remove (not a test target),
tradier,LR_PCTB_D_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.1,0.1,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,LR_PCTB_D_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.1,0.125,,,11,no consumer — verify dead & remove (not a test target),
tradier,LR_PCTB_D_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.1,0.15,,,11,no consumer — verify dead & remove (not a test target),
tradier,LS_RATIO_EXTREME_THRESHOLD,Y,DEAD,DEAD_REVIEW,70,35,,,11,no consumer — verify dead & remove (not a test target),
tradier,LS_RATIO_EXTREME_THRESHOLD,Y,DEAD,DEAD_REVIEW,70,52.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,LS_RATIO_EXTREME_THRESHOLD,Y,DEAD,DEAD_REVIEW,70,70,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,LS_RATIO_EXTREME_THRESHOLD,Y,DEAD,DEAD_REVIEW,70,87.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,LS_RATIO_EXTREME_THRESHOLD,Y,DEAD,DEAD_REVIEW,70,105,,,11,no consumer — verify dead & remove (not a test target),
tradier,MFI_LONG_THRESHOLD_D,Y,VEC_SCREEN,BACKTESTABLE,80,40,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,MFI_LONG_THRESHOLD_D,Y,VEC_SCREEN,BACKTESTABLE,80,60,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,MFI_LONG_THRESHOLD_D,Y,VEC_SCREEN,BACKTESTABLE,80,80,Y,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,MFI_LONG_THRESHOLD_D,Y,VEC_SCREEN,BACKTESTABLE,80,100,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,MFI_LONG_THRESHOLD_D,Y,VEC_SCREEN,BACKTESTABLE,80,120,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,MOM3_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-0.75,-1.125,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM3_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-0.75,-0.9375,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM3_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-0.75,-0.75,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM3_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-0.75,-0.5625,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM3_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-0.75,-0.375,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM3_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,0.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM3_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,0.75,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM3_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,1,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM3_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,1.25,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM3_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,1.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM5_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-1,-1.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM5_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-1,-1.25,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM5_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-1,-1,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM5_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-1,-0.75,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM5_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-1,-0.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM5_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,0.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM5_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,0.75,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM5_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,1,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM5_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,1.25,,,11,no consumer — verify dead & remove (not a test target),
tradier,MOM5_SHORT_THRESHOLD,Y,DEAD,DEAD_REVIEW,1,1.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,OVERNIGHT_GAP_HEDGE_SENTIMENT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,10,,,11,no consumer — verify dead & remove (not a test target),
tradier,OVERNIGHT_GAP_HEDGE_SENTIMENT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,15,,,11,no consumer — verify dead & remove (not a test target),
tradier,OVERNIGHT_GAP_HEDGE_SENTIMENT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,20,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,OVERNIGHT_GAP_HEDGE_SENTIMENT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,25,,,11,no consumer — verify dead & remove (not a test target),
tradier,OVERNIGHT_GAP_HEDGE_SENTIMENT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,30,,,11,no consumer — verify dead & remove (not a test target),
tradier,RSI2_THRESHOLD_LONG,Y,DEAD,DEAD_REVIEW,15,7.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,RSI2_THRESHOLD_LONG,Y,DEAD,DEAD_REVIEW,15,11.25,,,11,no consumer — verify dead & remove (not a test target),
tradier,RSI2_THRESHOLD_LONG,Y,DEAD,DEAD_REVIEW,15,15,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,RSI2_THRESHOLD_LONG,Y,DEAD,DEAD_REVIEW,15,18.75,,,11,no consumer — verify dead & remove (not a test target),
tradier,RSI2_THRESHOLD_LONG,Y,DEAD,DEAD_REVIEW,15,22.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,RSI2_THRESHOLD_SHORT,Y,DEAD,DEAD_REVIEW,85,42.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,RSI2_THRESHOLD_SHORT,Y,DEAD,DEAD_REVIEW,85,63.75,,,11,no consumer — verify dead & remove (not a test target),
tradier,RSI2_THRESHOLD_SHORT,Y,DEAD,DEAD_REVIEW,85,85,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,RSI2_THRESHOLD_SHORT,Y,DEAD,DEAD_REVIEW,85,106.25,,,11,no consumer — verify dead & remove (not a test target),
tradier,RSI2_THRESHOLD_SHORT,Y,DEAD,DEAD_REVIEW,85,127.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,RVOL_SCORE_BOOST_THRESHOLD,Y,DEAD,DEAD_REVIEW,2,1,,,11,no consumer — verify dead & remove (not a test target),
tradier,RVOL_SCORE_BOOST_THRESHOLD,Y,DEAD,DEAD_REVIEW,2,1.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,RVOL_SCORE_BOOST_THRESHOLD,Y,DEAD,DEAD_REVIEW,2,2,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,RVOL_SCORE_BOOST_THRESHOLD,Y,DEAD,DEAD_REVIEW,2,2.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,RVOL_SCORE_BOOST_THRESHOLD,Y,DEAD,DEAD_REVIEW,2,3,,,11,no consumer — verify dead & remove (not a test target),
tradier,SMA200_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-3,-4.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,SMA200_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-3,-3.75,,,11,no consumer — verify dead & remove (not a test target),
tradier,SMA200_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-3,-3,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,SMA200_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-3,-2.25,,,11,no consumer — verify dead & remove (not a test target),
tradier,SMA200_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-3,-1.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,SMA200_DIST_LONG_THRESHOLD_4H,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-10,-15,,,11,no consumer — verify dead & remove (not a test target),
tradier,SMA200_DIST_LONG_THRESHOLD_4H,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-10,-12.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,SMA200_DIST_LONG_THRESHOLD_4H,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-10,-10,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,SMA200_DIST_LONG_THRESHOLD_4H,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-10,-7.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,SMA200_DIST_LONG_THRESHOLD_4H,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-10,-5,,,11,no consumer — verify dead & remove (not a test target),
tradier,TRADIER_K_ZONE_LONG_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,35,35,Y,Y,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,TRADIER_K_ZONE_LONG_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,35,50,,Y,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,TRADIER_K_ZONE_LONG_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,35,80,,Y,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,TRADIER_K_ZONE_SHORT_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,65,20,,Y,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,TRADIER_K_ZONE_SHORT_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,65,50,,Y,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,TRADIER_K_ZONE_SHORT_THRESHOLD_TRADIER,Y,ENGINE_SCREEN,BACKTESTABLE,65,65,Y,Y,11,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,VOL_SPIKE_RELVOL_THRESHOLD,Y,DEAD,DEAD_REVIEW,3,1.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,VOL_SPIKE_RELVOL_THRESHOLD,Y,DEAD,DEAD_REVIEW,3,2.25,,,11,no consumer — verify dead & remove (not a test target),
tradier,VOL_SPIKE_RELVOL_THRESHOLD,Y,DEAD,DEAD_REVIEW,3,3,Y,,11,no consumer — verify dead & remove (not a test target),
tradier,VOL_SPIKE_RELVOL_THRESHOLD,Y,DEAD,DEAD_REVIEW,3,3.75,,,11,no consumer — verify dead & remove (not a test target),
tradier,VOL_SPIKE_RELVOL_THRESHOLD,Y,DEAD,DEAD_REVIEW,3,4.5,,,11,no consumer — verify dead & remove (not a test target),
tradier,BOUNCE_REENTRY_K_RESET_LONG_TRADIER,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,35,17.5,,,12,no consumer — verify dead & remove (not a test target),
tradier,BOUNCE_REENTRY_K_RESET_LONG_TRADIER,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,35,26.25,,,12,no consumer — verify dead & remove (not a test target),
tradier,BOUNCE_REENTRY_K_RESET_LONG_TRADIER,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,35,35,Y,,12,no consumer — verify dead & remove (not a test target),
tradier,BOUNCE_REENTRY_K_RESET_LONG_TRADIER,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,35,43.75,,,12,no consumer — verify dead & remove (not a test target),
tradier,BOUNCE_REENTRY_K_RESET_LONG_TRADIER,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,35,52.5,,,12,no consumer — verify dead & remove (not a test target),
tradier,BOUNCE_REENTRY_K_RESET_SHORT_TRADIER,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,65,32.5,,,12,no consumer — verify dead & remove (not a test target),
tradier,BOUNCE_REENTRY_K_RESET_SHORT_TRADIER,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,65,48.75,,,12,no consumer — verify dead & remove (not a test target),
tradier,BOUNCE_REENTRY_K_RESET_SHORT_TRADIER,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,65,65,Y,,12,no consumer — verify dead & remove (not a test target),
tradier,BOUNCE_REENTRY_K_RESET_SHORT_TRADIER,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,65,81.25,,,12,no consumer — verify dead & remove (not a test target),
tradier,BOUNCE_REENTRY_K_RESET_SHORT_TRADIER,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,65,97.5,,,12,no consumer — verify dead & remove (not a test target),
tradier,EZ_REENTRY_PRICE_CROSS_INTERVAL_S,Y,DEAD,DEAD_REVIEW,5,2.5,,,12,no consumer — verify dead & remove (not a test target),
